gene_name,transcript_id
FUT4,ENST00000358752.4
FUT5,ENST00000588525.1
FUT6,ENST00000318336.10
FUT7,ENST00000314412.7
FUT8,ENST00000673929.1
FUT9,ENST00000302103.6
FUZ,ENST00000313777.9
FXN,ENST00000484259.3
FXR1,ENST00000357559.9
FXR2,ENST00000250113.12
FXYD1,ENST00000351325.9
FXYD2,ENST00000292079.7
FXYD3,ENST00000604404.6
FXYD4,ENST00000476166.6
FXYD5,ENST00000392219.7
FXYD6,ENST00000526014.6
FXYD7,ENST00000270310.7
FYB1,ENST00000512982.4
FYB2,ENST00000343433.7
FYCO1,ENST00000296137.7
FYN,ENST00000354650.7
FYTTD1,ENST00000241502.9
FZD1,ENST00000287934.4
FZD10,ENST00000229030.5
FZD2,ENST00000315323.5
FZD3,ENST00000240093.8
FZD4,ENST00000531380.2
FZD5,ENST00000295417.4
FZD6,ENST00000358755.5
FZD7,ENST00000286201.3
FZD8,ENST00000374694.3
FZD9,ENST00000344575.5
FZR1,ENST00000441788.7
G0S2,ENST00000367029.5
G2E3,ENST00000206595.11
G3BP1,ENST00000356245.8
G3BP2,ENST00000359707.9
G6PC1,ENST00000253801.7
G6PC2,ENST00000375363.8
G6PC3,ENST00000269097.9
G6PD,ENST00000393562.10
GAA,ENST00000302262.8
GAB2,ENST00000361507.5
GAB3,ENST00000424127.3
GABARAP,ENST00000302386.10
GABARAPL1,ENST00000266458.10
GABARAPL2,ENST00000037243.7
GABBR1,ENST00000377034.9
GABBR2,ENST00000259455.4
GABPA,ENST00000400075.4
GABPB1,ENST00000380877.8
GABPB2,ENST00000368918.8
GABRA1,ENST00000393943.10
GABRA2,ENST00000381620.9
GABRA3,ENST00000370314.9
GABRA4,ENST00000264318.4
GABRA5,ENST00000335625.10
GABRA6,ENST00000274545.10
GABRB1,ENST00000295454.8
GABRB2,ENST00000393959.6
GABRB3,ENST00000311550.10
GABRD,ENST00000378585.7
GABRE,ENST00000370328.4
GABRG1,ENST00000295452.5
GABRG2,ENST00000639213.2
GABRG3,ENST00000615808.5
GABRP,ENST00000265294.9
GABRQ,ENST00000598523.3
GABRR1,ENST00000454853.7
GABRR2,ENST00000402938.4
GAD1,ENST00000358196.8
GAD2,ENST00000376261.8
GADD45A,ENST00000370986.9
GADD45B,ENST00000215631.9
GADD45G,ENST00000252506.11
GADD45GIP1,ENST00000316939.3
GADL1,ENST00000282538.10
GAGE12E,ENST00000381698.4
GAK,ENST00000314167.9
GAL,ENST00000265643.4
GAL3ST1,ENST00000406361.6
GAL3ST2,ENST00000192314.7
GAL3ST3,ENST00000312006.5
GAL3ST4,ENST00000360039.9
GALC,ENST00000261304.7
GALE,ENST00000617979.5
GALK1,ENST00000588479.6
GALK2,ENST00000560031.6
GALM,ENST00000272252.10
GALNS,ENST00000268695.10
GALNT1,ENST00000269195.6
GALNT10,ENST00000297107.11
GALNT11,ENST00000430044.7
GALNT12,ENST00000375011.4
GALNT13,ENST00000392825.8
GALNT14,ENST00000349752.10
GALNT15,ENST00000339732.10
GALNT16,ENST00000448469.8
GALNT17,ENST00000333538.10
GALNT18,ENST00000227756.5
GALNT2,ENST00000366672.5
GALNT3,ENST00000392701.8
GALNT4,ENST00000529983.3
GALNT5,ENST00000259056.5
GALNT6,ENST00000356317.8
GALNT7,ENST00000265000.9
GALNT8,ENST00000252318.7
GALNT9,ENST00000328957.13
GALNTL5,ENST00000392800.7
GALNTL6,ENST00000506823.6
GALP,ENST00000357330.7
GALR1,ENST00000299727.5
GALR2,ENST00000329003.4
GALR3,ENST00000249041.3
GALT,ENST00000378842.8
GAMT,ENST00000252288.8
GAN,ENST00000648994.2
GANAB,ENST00000356638.8
GAP43,ENST00000305124.11
GAPDH,ENST00000229239.10
GAPDHS,ENST00000222286.9
GAPT,ENST00000502276.6
GAPVD1,ENST00000297933.11
GAR1,ENST00000226796.7
GAREM1,ENST00000269209.7
GAREM2,ENST00000401533.7
GARNL3,ENST00000373387.9
GARRE1,ENST00000299505.8
GARS1,ENST00000389266.8
GART,ENST00000381815.9
GAS1,ENST00000298743.9
GAS2L2,ENST00000604641.6
GAS2L3,ENST00000547754.6
GAS6,ENST00000327773.7
GAS7,ENST00000432992.7
GAS8,ENST00000268699.9
GASK1A,ENST00000430121.3
GASK1B,ENST00000585682.6
GAST,ENST00000329402.4
GATA1,ENST00000376670.9
GATA2,ENST00000341105.7
GATA3,ENST00000379328.9
GATA4,ENST00000532059.6
GATA5,ENST00000252997.3
GATA6,ENST00000269216.10
GATAD1,ENST00000287957.5
GATAD2A,ENST00000683918.1
GATAD2B,ENST00000368655.5
GATB,ENST00000263985.11
GATC,ENST00000551765.6
GATD1,ENST00000319863.13
GATD3A,ENST00000291577.11
GATD3B,ENST00000620528.5
GATM,ENST00000396659.8
GBA,ENST00000368373.8
GBA2,ENST00000378103.7
GBE1,ENST00000429644.7
GBGT1,ENST00000372040.9
GBP1,ENST00000370473.5
GBP2,ENST00000370466.4
GBP3,ENST00000370481.9
GBP4,ENST00000355754.7
GBP6,ENST00000370456.5
GBP7,ENST00000294671.3
GBX1,ENST00000297537.5
GBX2,ENST00000306318.5
GC,ENST00000273951.13
GCA,ENST00000437150.7
GCAT,ENST00000248924.11
GCC1,ENST00000321407.3
GCC2,ENST00000309863.11
GCDH,ENST00000222214.10
GCFC2,ENST00000321027.8
GCG,ENST00000418842.7
GCGR,ENST00000400723.8
GCH1,ENST00000491895.7
GCHFR,ENST00000260447.6
GCK,ENST00000403799.8
GCKR,ENST00000264717.7
GCLC,ENST00000650454.1
GCLM,ENST00000370238.8
GCM1,ENST00000259803.8
GCM2,ENST00000379491.5
GCN1,ENST00000300648.7
GCNA,ENST00000373696.8
GCNT1,ENST00000376730.5
GCNT2,ENST00000316170.9
GCNT2,ENST00000495262.7
GCNT3,ENST00000396065.3
GCNT4,ENST00000652361.2
GCSAM,ENST00000308910.9
GCSAML,ENST00000366488.5
GCSH,ENST00000315467.9
GDA,ENST00000358399.8
GDAP1,ENST00000220822.12
GDAP1L1,ENST00000342560.10
GDAP2,ENST00000369443.10
GDE1,ENST00000353258.8
GDF1,ENST00000247005.8
GDF10,ENST00000580279.2
GDF11,ENST00000257868.10
GDF15,ENST00000252809.3
GDF2,ENST00000581492.3
GDF3,ENST00000329913.4
GDF5,ENST00000374369.8
GDF6,ENST00000287020.7
GDF7,ENST00000272224.5
GDI1,ENST00000447750.7
GDI2,ENST00000380191.9
GDNF,ENST00000326524.7
GDPD1,ENST00000284116.9
GDPD2,ENST00000374382.4
GDPD3,ENST00000406256.8
GDPD4,ENST00000315938.5
GDPD5,ENST00000336898.8
GDPGP1,ENST00000329600.8
GEM,ENST00000297596.3
GEMIN2,ENST00000308317.12
GEMIN4,ENST00000319004.6
GEMIN5,ENST00000285873.8
GEMIN6,ENST00000281950.8
GEMIN7,ENST00000270257.9
GEMIN8,ENST00000680255.1
GEN1,ENST00000381254.7
GET1,ENST00000649170.1
GET3,ENST00000357332.8
GET4,ENST00000265857.8
GFAP,ENST00000588735.3
GFER,ENST00000248114.7
GFI1,ENST00000294702.6
GFI1B,ENST00000372122.4
GFM1,ENST00000486715.6
GFM2,ENST00000296805.8
GFOD1,ENST00000379287.4
GFOD2,ENST00000268797.12
GFPT1,ENST00000357308.9
GFPT2,ENST00000253778.13
GFRA1,ENST00000355422.11
GFRA2,ENST00000524240.6
GFRA3,ENST00000274721.8
GFRA4,ENST00000290417.7
GFRAL,ENST00000340465.2
GFUS,ENST00000425753.7
GFY,ENST00000610896.3
GGA1,ENST00000343632.9
GGA2,ENST00000309859.8
GGA3,ENST00000537686.6
GGACT,ENST00000683975.1
GGCT,ENST00000275428.9
GGCX,ENST00000233838.9
GGH,ENST00000260118.7
GGN,ENST00000334928.11
GGNBP2,ENST00000613102.5
GGPS1,ENST00000282841.9
GGT1,ENST00000400382.6
GGT5,ENST00000327365.10
GGT6,ENST00000381550.8
GGT7,ENST00000336431.10
GGTA1,ENST00000481799.6
GGTLC1,ENST00000335694.4
GGTLC3,ENST00000619998.1
GH1,ENST00000323322.10
GH2,ENST00000423893.7
GHDC,ENST00000587427.6
GHITM,ENST00000372134.6
GHR,ENST00000230882.9
GHRH,ENST00000373614.7
GHRHR,ENST00000326139.7
GHRL,ENST00000335542.13
GHSR,ENST00000241256.3
GID4,ENST00000268719.9
GID8,ENST00000266069.5
GIGYF1,ENST00000678049.1
GIGYF2,ENST00000373563.9
GIMAP1,ENST00000307194.6
GIMAP2,ENST00000223293.10
GIMAP4,ENST00000255945.4
GIMAP5,ENST00000358647.5
GIMAP6,ENST00000328902.9
GIMAP7,ENST00000313543.5
GIMAP8,ENST00000307271.4
GIMD1,ENST00000638719.4
GIN1,ENST00000399004.7
GINM1,ENST00000367419.10
GINS1,ENST00000262460.5
GINS2,ENST00000253462.8
GINS3,ENST00000318129.6
GINS4,ENST00000276533.4
GIP,ENST00000357424.2
GIPC1,ENST00000393033.9
GIPC2,ENST00000370759.4
GIPC3,ENST00000644452.3
GIPR,ENST00000590918.6
GIT1,ENST00000225394.8
GIT2,ENST00000355312.8
GJA1,ENST00000282561.4
GJA10,ENST00000369352.1
GJA3,ENST00000241125.4
GJA4,ENST00000342280.5
GJA5,ENST00000579774.3
GJA8,ENST00000369235.2
GJA9,ENST00000357771.5
GJB1,ENST00000361726.7
GJB2,ENST00000382848.5
GJB3,ENST00000373366.3
GJB4,ENST00000339480.3
GJB5,ENST00000338513.1
GJB6,ENST00000647029.1
GJB7,ENST00000525899.6
GJC1,ENST00000592524.6
GJC2,ENST00000366714.3
GJC3,ENST00000312891.3
GJD2,ENST00000290374.5
GJD3,ENST00000578689.2
GJD4,ENST00000321660.2
GK,ENST00000427190.6
GK2,ENST00000358842.5
GK5,ENST00000392993.7
GKAP1,ENST00000376371.7
GKN1,ENST00000377938.4
GKN2,ENST00000328895.9
GLA,ENST00000218516.4
GLB1,ENST00000307363.10
GLB1L,ENST00000295759.12
GLB1L2,ENST00000535456.7
GLB1L3,ENST00000431683.7
GLCCI1,ENST00000223145.10
GLCE,ENST00000261858.7
GLDC,ENST00000321612.8
GLDN,ENST00000335449.11
GLE1,ENST00000309971.9
GLG1,ENST00000422840.7
GLI1,ENST00000228682.7
GLI2,ENST00000361492.9
GLI3,ENST00000395925.8
GLI4,ENST00000340042.2
GLIPR1,ENST00000266659.8
GLIPR1L1,ENST00000378695.9
GLIPR1L2,ENST00000550916.6
GLIPR2,ENST00000377960.9
GLIS2,ENST00000433375.2
GLIS3,ENST00000381971.8
GLMN,ENST00000370360.8
GLMP,ENST00000362007.6
GLO1,ENST00000373365.5
GLOD5,ENST00000303227.11
GLP1R,ENST00000373256.5
GLP2R,ENST00000262441.10
GLRA1,ENST00000274576.9
GLRA2,ENST00000218075.9
GLRA3,ENST00000274093.8
GLRB,ENST00000264428.9
GLRX,ENST00000237858.11
GLRX2,ENST00000367439.8
GLRX3,ENST00000331244.10
GLRX5,ENST00000331334.5
GLS,ENST00000320717.8
GLS2,ENST00000311966.9
GLT1D1,ENST00000281703.11
GLT6D1,ENST00000371763.6
GLT8D1,ENST00000266014.11
GLT8D2,ENST00000360814.9
GLTP,ENST00000318348.9
GLTPD2,ENST00000331264.8
GLUD1,ENST00000277865.5
GLUD2,ENST00000328078.3
GLUL,ENST00000331872.11
GLYAT,ENST00000344743.8
GLYATL1B,ENST00000527482.2
GLYATL2,ENST00000287275.6
GLYATL3,ENST00000371197.9
GLYCTK,ENST00000436784.7
GLYR1,ENST00000321919.14
GM2A,ENST00000357164.4
GMCL1,ENST00000282570.4
GMCL2,ENST00000463439.3
GMDS,ENST00000380815.5
GMEB1,ENST00000373816.6
GMEB2,ENST00000370077.2
GMFB,ENST00000358056.8
GMFG,ENST00000597595.6
GMIP,ENST00000203556.9
GML,ENST00000220940.2
GMNC,ENST00000442080.6
GMNN,ENST00000230056.8
GMPPA,ENST00000313597.10
GMPPB,ENST00000308388.7
GMPR,ENST00000259727.5
GMPR2,ENST00000399440.7
GMPS,ENST00000496455.7
GNA11,ENST00000078429.9
GNA12,ENST00000275364.8
GNA13,ENST00000439174.7
GNA14,ENST00000341700.7
GNA15,ENST00000262958.4
GNAI1,ENST00000649796.2
GNAI2,ENST00000313601.11
GNAI3,ENST00000369851.7
GNAL,ENST00000334049.11
GNAL,ENST00000423027.8
GNAO1,ENST00000262493.12
GNAQ,ENST00000286548.9
GNAS,ENST00000371085.8
GNAS,ENST00000371075.7
GNAT1,ENST00000232461.8
GNAT2,ENST00000679935.1
GNAT3,ENST00000398291.4
GNAZ,ENST00000615612.2
GNB1,ENST00000378609.9
GNB1L,ENST00000329517.11
GNB2,ENST00000303210.9
GNB3,ENST00000229264.8
GNB4,ENST00000232564.8
GNB5,ENST00000261837.12
GNE,ENST00000642385.2
GNE,ENST00000396594.8
GNG10,ENST00000374293.5
GNG11,ENST00000248564.6
GNG12,ENST00000370982.4
GNG13,ENST00000248150.5
GNG14,ENST00000640151.1
GNG3,ENST00000294117.6
GNG4,ENST00000391854.7
GNG5,ENST00000370645.9
GNG7,ENST00000382159.8
GNGT1,ENST00000248572.10
GNGT2,ENST00000507680.6
GNL1,ENST00000376621.8
GNL2,ENST00000373062.8
GNL3,ENST00000418458.6
GNL3L,ENST00000360845.3
GNLY,ENST00000263863.9
GNMT,ENST00000372808.4
GNPAT,ENST00000366647.9
GNPDA1,ENST00000311337.11
GNPDA2,ENST00000295448.8
GNPNAT1,ENST00000216410.8
GNPTAB,ENST00000299314.12
GNPTG,ENST00000204679.9
GNRH1,ENST00000421054.7
GNRH2,ENST00000359100.6
GNRHR,ENST00000226413.5
GNS,ENST00000258145.8
GOLGA1,ENST00000373555.9
GOLGA5,ENST00000163416.7
GOLGA6A,ENST00000290438.3
GOLGA6L1,ENST00000614055.2
GOLGA6L10,ENST00000610657.2
GOLGA6L2,ENST00000567107.6
GOLGA6L4,ENST00000510439.7
GOLGA6L6,ENST00000619213.1
GOLGA7,ENST00000357743.9
GOLGA7B,ENST00000370602.6
GOLGA8A,ENST00000359187.5
GOLGA8B,ENST00000683415.1
GOLGA8H,ENST00000566740.2
GOLGA8O,ENST00000509311.7
GOLIM4,ENST00000470487.6
GOLM1,ENST00000388712.7
GOLM2,ENST00000299957.11
GOLPH3,ENST00000265070.7
GOLPH3L,ENST00000271732.8
GOLT1A,ENST00000308302.4
GOLT1B,ENST00000229314.10
GON4L,ENST00000368331.6
GON7,ENST00000306954.5
GOPC,ENST00000368498.7
GORAB,ENST00000367763.8
GORASP1,ENST00000319283.8
GORASP2,ENST00000234160.5
GOSR1,ENST00000451249.7
GOSR2,ENST00000640051.2
GOT1,ENST00000370508.7
GOT1L1,ENST00000307599.5
GOT2,ENST00000245206.10
GP1BA,ENST00000329125.6
GP1BB,ENST00000366425.4
GP2,ENST00000302555.10
GP6,ENST00000310373.7
GP9,ENST00000307395.5
GPA33,ENST00000367868.4
GPAA1,ENST00000355091.9
GPALPP1,ENST00000379151.9
GPAM,ENST00000348367.9
GPANK1,ENST00000375896.9
GPAT3,ENST00000264409.5
GPAT4,ENST00000396987.7
GPATCH1,ENST00000170564.7
GPATCH11,ENST00000674370.2
GPATCH2,ENST00000366935.8
GPATCH2L,ENST00000261530.12
GPATCH3,ENST00000361720.10
GPATCH4,ENST00000368232.9
GPATCH8,ENST00000591680.6
GPBAR1,ENST00000519574.2
GPBP1,ENST00000506184.7
GPBP1L1,ENST00000355105.8
GPC1,ENST00000264039.7
GPC2,ENST00000292377.4
GPC3,ENST00000370818.8
GPC4,ENST00000370828.4
GPC5,ENST00000377067.9
GPC6,ENST00000377047.9
GPCPD1,ENST00000379019.7
GPD1,ENST00000301149.8
GPD1L,ENST00000282541.10
GPD2,ENST00000438166.7
GPER1,ENST00000397088.4
GPHA2,ENST00000279168.7
GPHB5,ENST00000621500.2
GPHN,ENST00000478722.6
GPI,ENST00000356487.11
GPIHBP1,ENST00000622500.2
GPKOW,ENST00000156109.7
GPLD1,ENST00000230036.2
GPM6B,ENST00000316715.9
GPN1,ENST00000610189.2
GPN2,ENST00000374135.9
GPN3,ENST00000228827.8
GPNMB,ENST00000258733.9
GPR101,ENST00000651716.2
GPR107,ENST00000347136.11
GPR119,ENST00000682440.1
GPR12,ENST00000405846.5
GPR132,ENST00000329797.8
GPR137,ENST00000438980.7
GPR137B,ENST00000366592.8
GPR137C,ENST00000321662.11
GPR139,ENST00000570682.2
GPR141,ENST00000334425.2
GPR143,ENST00000467482.6
GPR146,ENST00000444847.2
GPR148,ENST00000309926.4
GPR149,ENST00000389740.3
GPR15,ENST00000284311.5
GPR150,ENST00000380007.3
GPR151,ENST00000311104.3
GPR152,ENST00000312457.2
GPR153,ENST00000377893.3
GPR155,ENST00000392552.7
GPR156,ENST00000464295.6
GPR157,ENST00000377411.5
GPR158,ENST00000376351.4
GPR160,ENST00000355897.10
GPR161,ENST00000682931.1
GPR162,ENST00000311268.8
GPR17,ENST00000486700.2
GPR171,ENST00000309180.6
GPR173,ENST00000332582.5
GPR174,ENST00000645147.2
GPR176,ENST00000561100.2
GPR179,ENST00000616987.5
GPR18,ENST00000397470.5
GPR180,ENST00000376958.5
GPR182,ENST00000300098.3
GPR183,ENST00000376414.5
GPR19,ENST00000651487.1
GPR20,ENST00000377741.4
GPR21,ENST00000616002.3
GPR22,ENST00000304402.6
GPR25,ENST00000304244.5
GPR26,ENST00000284674.2
GPR27,ENST00000304411.3
GPR3,ENST00000374024.4
GPR31,ENST00000366834.2
GPR32,ENST00000270590.4
GPR33,ENST00000399285.5
GPR34,ENST00000378142.9
GPR37,ENST00000303921.3
GPR37L1,ENST00000367282.6
GPR39,ENST00000329321.4
GPR4,ENST00000323040.5
GPR45,ENST00000258456.3
GPR50,ENST00000218316.4
GPR52,ENST00000367685.5
GPR55,ENST00000650999.1
GPR6,ENST00000275169.5
GPR62,ENST00000322241.6
GPR63,ENST00000229955.4
GPR65,ENST00000267549.5
GPR68,ENST00000650645.1
GPR75,ENST00000394705.3
GPR78,ENST00000382487.5
GPR82,ENST00000302548.5
GPR83,ENST00000243673.7
GPR84,ENST00000267015.4
GPR85,ENST00000424100.2
GPR87,ENST00000260843.5
GPR88,ENST00000315033.5
GPR89A,ENST00000313835.14
GPR89B,ENST00000314163.12
GPRASP1,ENST00000537097.2
GPRC5A,ENST00000014914.6
GPRC5B,ENST00000300571.7
GPRC5C,ENST00000392627.7
GPRC6A,ENST00000310357.8
GPRIN1,ENST00000303991.5
GPRIN3,ENST00000609438.2
GPS2,ENST00000380728.7
GPSM1,ENST00000440944.6
GPSM2,ENST00000264126.9
GPSM3,ENST00000375040.8
GPT,ENST00000394955.3
GPT2,ENST00000340124.9
GPX1,ENST00000419783.3
GPX2,ENST00000389614.6
GPX3,ENST00000388825.9
GPX4,ENST00000354171.13
GPX5,ENST00000412168.7
GPX6,ENST00000361902.5
GPX7,ENST00000361314.5
GPX8,ENST00000503787.6
GRAMD1A,ENST00000317991.10
GRAMD1B,ENST00000635736.2
GRAMD1C,ENST00000358160.9
GRAMD2A,ENST00000309731.12
GRAMD2B,ENST00000285689.8
GRAMD4,ENST00000406902.6
GRAP,ENST00000284154.10
GRAP2,ENST00000344138.9
GRAPL,ENST00000344415.9
GRB10,ENST00000401949.6
GRB14,ENST00000263915.8
GRB2,ENST00000316804.10
GRB7,ENST00000309156.9
GREB1,ENST00000381486.7
GREM1,ENST00000651154.1
GREM2,ENST00000318160.5
GRHL1,ENST00000324907.14
GRHL2,ENST00000646743.1
GRHL3,ENST00000361548.9
GRHPR,ENST00000318158.11
GRIA1,ENST00000285900.10
GRIA2,ENST00000264426.14
GRIA3,ENST00000622768.5
GRIA3,ENST00000620443.2
GRIA4,ENST00000282499.10
GRID1,ENST00000327946.12
GRID2,ENST00000282020.9
GRIK2,ENST00000369134.9
GRIK3,ENST00000373091.8
GRIK4,ENST00000527524.8
GRIN1,ENST00000371561.8
GRIN2A,ENST00000330684.4
GRIN2B,ENST00000609686.4
GRIN2C,ENST00000293190.10
GRIN2D,ENST00000263269.4
GRIN3A,ENST00000361820.6
GRIN3B,ENST00000234389.3
GRINA,ENST00000395068.9
GRIP1,ENST00000359742.9
GRIP2,ENST00000621039.5
GRIPAP1,ENST00000376423.8
GRK1,ENST00000335678.7
GRK2,ENST00000308595.10
GRK3,ENST00000324198.11
GRK4,ENST00000398052.9
GRK5,ENST00000392870.3
GRK6,ENST00000355472.10
GRK7,ENST00000682958.1
GRM1,ENST00000282753.6
GRM2,ENST00000395052.8
GRM3,ENST00000361669.7
GRM4,ENST00000538487.7
GRM5,ENST00000305447.5
GRM6,ENST00000517717.3
GRM7,ENST00000357716.9
GRM8,ENST00000339582.7
GRN,ENST00000053867.8
GRP,ENST00000256857.7
GRPEL1,ENST00000264954.5
GRPEL2,ENST00000329271.8
GRPR,ENST00000380289.3
GRSF1,ENST00000254799.11
GRTP1,ENST00000375431.9
GRWD1,ENST00000253237.10
GRXCR1,ENST00000399770.3
GRXCR2,ENST00000377976.3
GSAP,ENST00000257626.12
GSC,ENST00000238558.5
GSC2,ENST00000086933.3
GSDMA,ENST00000301659.9
GSDMB,ENST00000418519.6
GSDMC,ENST00000276708.9
GSDMD,ENST00000262580.9
GSDME,ENST00000645220.1
GSE1,ENST00000253458.12
GSG1,ENST00000651961.1
GSG1L,ENST00000447459.7
GSK3A,ENST00000222330.8
GSK3B,ENST00000264235.13
GSKIP,ENST00000555181.6
GSN,ENST00000432226.7
GSPT1,ENST00000434724.7
GSPT2,ENST00000340438.6
GSR,ENST00000221130.11
GSS,ENST00000651619.1
GSTA1,ENST00000334575.6
GSTA2,ENST00000493422.3
GSTA3,ENST00000211122.4
GSTA4,ENST00000370963.9
GSTCD,ENST00000515279.6
GSTK1,ENST00000358406.10
GSTM1,ENST00000309851.10
GSTM2,ENST00000241337.9
GSTM3,ENST00000361066.7
GSTM4,ENST00000369836.9
GSTM5,ENST00000256593.8
GSTO1,ENST00000369713.10
GSTO2,ENST00000338595.7
GSTP1,ENST00000398606.10
GSTT2B,ENST00000290765.9
GSTZ1,ENST00000216465.10
GSX1,ENST00000302945.3
GSX2,ENST00000326902.7
GTDC1,ENST00000682281.1
GTF2A1,ENST00000553612.6
GTF2A1L,ENST00000403751.8
GTF2A2,ENST00000396060.7
GTF2B,ENST00000370500.10
GTF2E1,ENST00000283875.6
GTF2E2,ENST00000355904.9
GTF2F1,ENST00000394456.10
GTF2F2,ENST00000340473.8
GTF2H1,ENST00000265963.9
GTF2H2C,ENST00000380729.8
GTF2H3,ENST00000543341.7
GTF2H4,ENST00000259895.9
GTF2H5,ENST00000607778.2
GTF2I,ENST00000573035.6
GTF2IRD1,ENST00000424337.7
GTF2IRD2,ENST00000451013.7
GTF2IRD2B,ENST00000472837.7
GTF3A,ENST00000381140.10
GTF3C1,ENST00000356183.9
GTF3C3,ENST00000263956.8
GTF3C4,ENST00000372146.5
GTF3C5,ENST00000372097.10
GTF3C6,ENST00000329970.8
GTPBP1,ENST00000216044.10
GTPBP10,ENST00000222511.11
GTPBP2,ENST00000307126.10
GTPBP3,ENST00000324894.13
GTPBP4,ENST00000360803.9
GTPBP8,ENST00000383678.8
GTSE1,ENST00000454366.2
GTSF1,ENST00000305879.8
GTSF1L,ENST00000373003.2
GUCA1A,ENST00000372958.2
GUCA1ANB,ENST00000623004.2
GUCA1B,ENST00000230361.4
GUCA1C,ENST00000261047.8
GUCA2A,ENST00000357001.3
GUCA2B,ENST00000372581.2
GUCD1,ENST00000435822.6
GUCY1A1,ENST00000506455.6
GUCY1A2,ENST00000526355.7
GUCY1B1,ENST00000264424.13
GUCY2C,ENST00000261170.5
GUCY2D,ENST00000254854.5
GUCY2F,ENST00000218006.3
GUF1,ENST00000281543.6
GUK1,ENST00000312726.9
GULP1,ENST00000409830.6
GUSB,ENST00000304895.9
GVQW3,ENST00000529331.2
GXYLT1,ENST00000398675.8
GXYLT2,ENST00000389617.9
GYG1,ENST00000345003.9
GYG2,ENST00000398806.8
GYPA,ENST00000641688.3
GYPB,ENST00000502664.6
GYPC,ENST00000259254.9
GYPE,ENST00000358615.9
GYS1,ENST00000323798.8
GYS2,ENST00000261195.3
GZF1,ENST00000338121.10
GZMA,ENST00000274306.7
GZMB,ENST00000216341.9
GZMH,ENST00000216338.9
GZMK,ENST00000231009.3
GZMM,ENST00000264553.6
H1-0,ENST00000340857.4
H1-1,ENST00000244573.5
H1-10,ENST00000333762.6
H1-2,ENST00000343677.4
H1-3,ENST00000244534.7
H1-4,ENST00000304218.6
H1-5,ENST00000331442.5
H1-6,ENST00000338379.6
H1-7,ENST00000335017.1
H1-8,ENST00000324382.7
H2AB1,ENST00000620016.2
H2AB2,ENST00000354514.6
H2AB3,ENST00000615853.1
H2AC1,ENST00000297012.5
H2AC12,ENST00000377459.3
H2AC14,ENST00000333151.5
H2AC15,ENST00000618958.2
H2AC16,ENST00000613174.2
H2AC17,ENST00000359611.4
H2AC20,ENST00000331380.4
H2AC21,ENST00000331128.6
H2AC4,ENST00000615868.2
H2AC6,ENST00000377791.4
H2AC7,ENST00000341023.2
H2AP,ENST00000341016.5
H2AZ1,ENST00000296417.6
H2AZ2,ENST00000308153.9
H2BC1,ENST00000274764.5
H2BC10,ENST00000377733.4
H2BC11,ENST00000339812.3
H2BC12,ENST00000356950.2
H2BC14,ENST00000621112.2
H2BC17,ENST00000616182.2
H2BC3,ENST00000615966.2
H2BC6,ENST00000614097.3
H2BE1,ENST00000644661.2
H2BS1,ENST00000599962.2
H2BW1,ENST00000217926.7
H2BW2,ENST00000675318.3
H3-2,ENST00000392948.5
H3-3A,ENST00000366815.10
H3-3B,ENST00000254810.8
H3-4,ENST00000366696.2
H3-5,ENST00000340398.5
H3C1,ENST00000613854.2
H3C11,ENST00000616365.2
H3C12,ENST00000359303.4
H3C13,ENST00000331491.2
H3C2,ENST00000621411.3
H3C3,ENST00000612966.3
H3C4,ENST00000356476.3
H3C6,ENST00000614911.3
H3C7,ENST00000618052.2
H3Y1,ENST00000598383.3
H3Y2,ENST00000600799.3
H4C1,ENST00000617569.2
H4C11,ENST00000355057.3
H4C12,ENST00000611927.2
H4C13,ENST00000618305.2
H4C3,ENST00000377803.4
H4C4,ENST00000614247.2
H4C6,ENST00000244537.6
H4C7,ENST00000611444.2
H4C8,ENST00000377727.2
H6PD,ENST00000377403.7
HAAO,ENST00000294973.11
HABP2,ENST00000351270.4
HABP4,ENST00000375249.5
HACD1,ENST00000361271.8
HACD2,ENST00000383657.10
HACD3,ENST00000261875.10
HACD4,ENST00000495827.3
HACE1,ENST00000262903.9
HACL1,ENST00000321169.10
HADH,ENST00000309522.8
HADHA,ENST00000380649.8
HADHB,ENST00000317799.10
HAGH,ENST00000397356.8
HAGHL,ENST00000389703.8
HAL,ENST00000261208.8
HAMP,ENST00000222304.5
HAND1,ENST00000231121.3
HAND2,ENST00000359562.4
HAO1,ENST00000378789.4
HAO2,ENST00000325945.4
HAP1,ENST00000347901.9
HAPLN1,ENST00000274341.9
HAPLN2,ENST00000255039.6
HAPLN3,ENST00000359595.8
HAPLN4,ENST00000291481.8
HARBI1,ENST00000326737.3
HARS1,ENST00000504156.7
HARS2,ENST00000230771.9
HAS1,ENST00000540069.7
HAS2,ENST00000303924.5
HAS3,ENST00000569188.6
HASPIN,ENST00000325418.5
HAT1,ENST00000264108.5
HAUS1,ENST00000282058.11
HAUS2,ENST00000260372.8
HAUS3,ENST00000443786.3
HAUS4,ENST00000541587.6
HAUS5,ENST00000203166.10
HAUS6,ENST00000380502.8
HAUS7,ENST00000370211.10
HAUS8,ENST00000253669.10
HAVCR1,ENST00000523175.6
HAVCR2,ENST00000307851.9
HAX1,ENST00000328703.12
HBA1,ENST00000320868.9
HBA2,ENST00000251595.11
